order,url,label
6030,https://pf.vozunaa0.ru/snzxthjf5l.flac,phish
6031,https://syyxkf.cn,legit
6032,https://wanderlustlife.co.uk,legit
6033,http://103.77.241.178/001010101010010110101011101010101101010111010101/nwfaiehg4ewijfgriehgirehaughrarg.i686,phish
6034,https://qk2.ja-02.ru/34mnksnc6f.sh,phish
6035,http://207.167.64.12/2.arm4,phish
6036,https://nxtlove.com,legit
6037,http://160-238-13-201.static.bestidc.net/HideChaotic/ub8ehJSePAfc9FYqZIT6.arc,phish
6038,http://121.200.63.162:27123/Mozi.m,phish
6039,http://196.251.116.198/bins/mynode.armv4l,phish
6040,http://beesoft.id.vn/hiddenbin/Space.arm6,phish
6041,http://beparcel-collect.help/bins/nwfaiehg4ewijfgriehgirehaughrarg.arm5,phish
6042,http://202.107.235.202:8088/%E5%B8%B8%E7%94%A8%E8%BD%AF%E4%BB%B6/SQLFULL_CHS/x64/Setup/sql_engine_core_inst_loc_msi/2052/PFiles/SqlServr/MSSQL.X/info.zip,phish
6043,http://177.70.102.228:8070/TmpFTP/01/Consulta/2019-11-25/info.zip,phish
6044,https://hollywoodclicker.com,legit
6045,http://201.16.194.227:2550/TmpFTP/EXTCONS/1/0011/25112019085719/info.zip,phish
6046,https://mv.wir-2.ru/4z.google?t=4aw6so0e,phish
6047,https://ieem.org.mx,legit
6048,http://177.70.102.228:8070/TmpFTP/TD00000000000000595438/info.zip,phish
6049,https://muc.de,legit
6050,http://42.230.54.67:43389/i,phish
6051,http://115.50.29.135:38939/i,phish
6052,https://buildfire.com,legit
6053,https://dl.mijk.ru/6ro.google?t=lgye5ic3,phish
6054,http://103.20.213.34:8080/Uploads/Uploads/ARYACORP%20POST%20FIXTURE/FIXTURE%20FOLDERS/MV%20TOMINI%20SINCERITY-PROPEL-CPD%2005%20JAN%202017/CHARTER%20PARTY/Working%20Copy%20of%20CP/info.zip,phish
6055,https://www.cutting-edge.in/sweat.php,phish
6056,http://177.70.102.228:8070/TmpFTP/01/Carta%20de%20Corre%C3%A7%C3%A3o/2025-06-13/info.zip,phish
6057,http://savpaypaiuser.com/1.sh,phish
6058,http://103.20.213.34:8080/Uploads/Uploads/Aryacorp%20Mumbai/market%20report/all%20market%20report/market%20report%20jun%202008%20to%20dec%202008/aug%202008/market%20report%20dtd%2011th%20aug%202008/info.zip,phish
6059,https://kodugamelab.com,legit
6060,http://202.107.235.202:8008/%E5%B8%B8%E7%94%A8%E8%BD%AF%E4%BB%B6/SQLFULL_CHS/ia64/Setup/sql_common_core_loc_msi/2052/PFiles/info.zip,phish
6061,https://cdntoppro.click,legit
6062,http://holiganbet10185.lease/main_m68k,phish
6063,https://math-aids.com,legit
6064,http://88.247.222.82:39299/Mozi.m,phish
6065,http://177.70.102.232:8070/TmpFTP/TD00000000000000165004/info.zip,phish
6066,http://123.10.1.233:47218/bin.sh,phish
6067,http://125.43.226.162:51058/bin.sh,phish
6068,https://qiaomi.com,legit
6069,http://160.250.134.61/bins/mpsl,phish
6070,http://192.250.228.95/Tcp1000gbps.sh,phish
6071,http://213.209.143.148/debug,phish
6072,http://177.70.102.228:8070/TmpFTP/TD00000000000000165246/info.zip,phish
6073,http://62.72.44.49/1.sh,phish
6074,https://paripulsema.com,legit
6075,https://v2.pf6o2.ru/kuz6h8imb4.sh,phish
6076,http://182.126.244.114:43059/i,phish
6077,https://img1.wsimg.com/blobby/go/f2d42ffe-779b-4107-ac42-7f36375aab37/downloads/zeneliginuboripiriza.pdf,phish
6078,https://safefiles2.oss-cn-beijing.aliyuncs.com/free,phish
6079,https://g4.a-90g.ru/qos5dry9ag.sh,phish
6080,http://82.27.2.83/pay,phish
6081,https://brics.dk,legit
6082,http://200.59.83.88:48267/bin.sh,phish
6083,https://eurooppalotto.com,legit
6084,http://ameli-connect.cpam-comptes.help/bins/nwfaiehg4ewijfgriehgirehaughrarg.arm6,phish
6085,http://201.16.194.227:2550/TmpFTP/EXTCONS/1/0020/09082019072718/info.zip,phish
6086,http://85.192.48.47/2.sh,phish
6087,https://github.com/x4lex19o/vue3-crypto-dashboard/releases/download/v2.0/Software.zip,phish
6088,http://savnetfxserv.com/bins/nwfaiehg4ewijfgriehgirehaughrarg.x86,phish
6089,https://phimsexviethay22.com,legit
6090,https://missbabs.com,legit
6091,https://adidas.ch,legit
6092,http://optimistic-leakey.196-251-72-149.plesk.page/bins/debug,phish
6093,http://139.162.195.21:1338/escalate.py,phish
6094,http://8.137.114.210:4455/02.08.2022.exe,phish
6095,http://103.20.213.34:8080/Uploads/Uploads/Aryacorp%20Singapore%20Operations/Charterparties_Misc_Docs/2013/298_sino%206/info.zip,phish
6096,http://177.70.102.228:8070/TmpFTP/TD00000000000000165244/info.zip,phish
6097,https://drive.google.com/uc?export=download&id=1aMrFA8L_JiLCYzsr7DNaD0u2RJIJIW8i,phish
6098,http://91.208.197.196/hiddenbin/boatnet.arc,phish
6099,http://27.215.52.255:51795/i,phish
6100,https://ping-atlas-cfosspeed.com,legit
6101,https://bapendaciamis.com,legit
6102,https://kp.no,legit
6103,http://202.107.235.202:8008/%E5%B8%B8%E7%94%A8%E8%BD%AF%E4%BB%B6/SQLFULL_CHS/x86/Setup/sql_common_core_msi/PFiles/SqlServr/100/Tools/Binn/info.zip,phish
6104,http://late-researcher.gl.at.ply.gg:51400/whoareyou/dwajiow/dopenewsman/wewe13.johnsmith,phish
6105,http://200.59.83.42:33916/bin.sh,phish
6106,http://www.adliadimizleri.pro/hiddenbin/Space.spc,phish
6107,http://42.55.84.178:56333/i,phish
6108,http://85.57.30.25:7480/sshd,phish
6109,https://104.0.237.199:9802/NAS_Public/ken_l/DESKTOP-M5LPJCI/Data/%24OF/info.zip,phish
6110,https://maz-moskvich.ru,legit
6111,http://90.8.145.102/Photo.lnk,phish
6112,http://us-1.apollohost.xyz/aoxbot.mpsl,phish
6113,https://wzfengfeng.com,legit
6114,http://177.70.102.232:8070/TmpFTP/01/Recep%C3%A7%C3%A3o/2023-01-20/info.zip,phish
6115,http://41.160.128.130:35878/i,phish
6116,https://ia903206.us.archive.org/14/items/msi_20250801/MSI.png,phish
6117,https://104.0.237.199:9802/NAS_Public/ken_l/RAX/Employee/sametimetranscripts/CN=ranjit.singh%2COU=SAT%2COU=Acco/20131115/info.zip,phish
6118,https://flowsavvy.app,legit
6119,https://knigolove.ua,legit
6120,http://42.238.195.131:47027/i,phish
6121,http://201.16.194.227:2550/TmpFTP/EXTCONS/1/0021/07022020094430/info.zip,phish
6122,https://blueeyestech.net,legit
6123,http://45.153.34.251/ppc,phish
6124,http://42.179.49.48:36598/bin.sh,phish
6125,http://13.60.90.57/hiddenbin/Space.m68k,phish
6126,http://42.238.255.245:46343/bin.sh,phish
6127,http://175.170.234.175:47771/bin.sh,phish
6128,http://adoring-kalam.196-251-72-149.plesk.page/bins/nwfaiehg4ewijfgriehgirehaughrarg.arm6,phish
6129,http://39.89.95.221:43908/bin.sh,phish
6130,http://23.177.185.39/kz,phish
6131,https://we.vupabya1.ru/xppu7bmk6v.flac,phish
6132,http://182.143.114.161:81/modules/AV.scr,phish
6133,https://mlnd.com.cn,legit
6134,https://downloadtv.top,legit
6135,http://207.244.199.152/i486,phish
6136,http://103.20.213.34:8080/Uploads/Uploads/Aryacorp%20Mumbai/Fixtures%202008/MV.EVNIA_WAMOPL_200308_006/Charter%20Parties/Main%20body/info.zip,phish
6137,http://5.253.86.21/bins/keksec.arm,phish
6138,http://8.134.193.120:8000/test/test_5.exe,phish
6139,http://222.141.101.126:39391/i,phish
6140,http://201.16.194.227:2550/TmpFTP/MDF-e/02/Recep%C3%A7%C3%A3o/info.zip,phish
6141,http://103.20.213.34:8080/Uploads/Uploads/Aryacorp%20Mumbai/Scan%20documents/scan%20doc/Emirates%20Trading%2026-6-08/info.zip,phish
6142,http://119.186.209.86:36976/bin.sh,phish
6143,http://201.16.194.227:2550/TmpFTP/EXTCONS/1/0021/11082020091056/info.zip,phish
6144,https://7ue.wqix5.ru/0zb18uqlna.vsix,phish
6145,http://45.9.156.169/hiddenbin/boatnet.arc,phish
6146,http://207.65.186.15:37821/i,phish
6147,http://boat.1339team.vc/hiddenbin/Space.m68k,phish
6148,http://45.89.105.44/hiddenbin/Space.x86,phish
6149,http://cms.hoangddt.net/hiddenbin/Space.arm7,phish
6150,http://110.178.41.167:39819/i,phish
6151,http://103.20.213.34:8080/Uploads/Uploads/ARYACORP%20POST%20FIXTURE/FIXTURE%20FOLDERS/MV%20APJ%20JAI%20-%20VISA%20BULK%20-%20CPD%2016%20APRIL%202016/CHARTER%20PARTY/info.zip,phish
6152,http://103.20.213.34:8080/Uploads/Uploads/ARYACORP%20POST%20FIXTURE/FIXTURE%20FOLDERS/MV%20HYDRUS-%20USL-%20CPD%2028%20JULY%202016/CHARTER%20PARTY/info.zip,phish
6153,http://201.16.194.227:2550/TmpFTP/LOG_AJUSTEFOS/0021/001/01-2020/01/info.zip,phish
6154,http://115.58.95.93:39711/i,phish
6155,http://23.177.185.215/hiddenbin/Space.arm7,phish
6156,http://103.20.213.34:8080/Uploads/Uploads/Customer%20Firm%20Offer%20Format/AGARWAL%20COAL/info.zip,phish
6157,http://mrelay-colis-fr.com/bins/nwfaiehg4ewijfgriehgirehaughrarg.ppc,phish
6158,https://q7m.3jw5u.ru/lwqw863ydp.map,phish
6159,http://112.248.108.33:50878/bin.sh,phish
6160,http://120.28.161.60:57917/bin.sh,phish
6161,http://5.180.82.153/sparc,phish
6162,http://201.16.194.227:2550/TmpFTP/Manifesta%C3%A7%C3%A3o/Situa%C3%A7%C3%A3o/2020-08-31/info.zip,phish
6163,http://101.99.233.30:45061/i,phish
6164,http://177.70.102.232:8070/TmpFTP/01/Recep%C3%A7%C3%A3o/2019-07-02/info.zip,phish
6165,http://115.58.171.150:48072/bin.sh,phish
6166,https://jogjo.com,legit
6167,http://8.134.195.195/encrypted_shellcode.txt,phish
6168,http://175.175.55.198:35180/i,phish
6169,http://upjohn90.cc/xnxnxnxnxnxnxnxnarmv6lxnxn,phish
6170,http://39.52.32.98:59893/i,phish
6171,https://raw.githubusercontent.com/lehila05/pdc/main/riende.exe,phish
6172,http://87.121.84.137/bins/sora.arm,phish
6173,http://2.55.73.103:802/sshd,phish
6174,https://baby-walz.at,legit
6175,https://0w4gf.cn,legit
6176,http://182.114.33.128:48355/bin.sh,phish
6177,https://isq.pt,legit
6178,http://202.107.235.202:8008/%E5%B8%B8%E7%94%A8%E8%BD%AF%E4%BB%B6/SQLFULL_CHS/x86/Setup/sql_engine_core_inst_msi/PFiles/SqlServr/MSSQL.X/MSSQL/Binn/DllTmp32/info.zip,phish
6179,http://201.16.194.227:2550/TmpFTP/EXTCONS/1/0020/03032020102418/info.zip,phish
6180,http://whm.5-253-86-21.cprapid.com/ftpget.sh,phish
6181,http://156.226.183.237:2222/Library-solid-lzma.exe,phish
6182,http://92.60.77.45/ppc,phish
6183,https://a1.b5k6f4.ru/m4d.check?t=o6zc9qtd,phish
6184,http://115.56.157.182:60129/bin.sh,phish
6185,https://robertscamera.com,legit
6186,https://ttaay.cn,legit
6187,http://177.70.102.232:8070/TmpFTP/Manifesta%C3%A7%C3%A3o/Consulta/02589791000596/2022-05-30/info.zip,phish
6188,https://8427.49o103159.ru/9fa.check?t=8zyh9i5t,phish
6189,http://185.186.26.135/arm,phish
6190,http://rhinovate.tech:8080/sh4,phish
6191,https://t4.gtus-4.ru/4qndnrij,phish
6192,https://n9v.gl8r.ru/e16.google?t=jtz40ey7,phish
6193,https://g1s.obvp-2.ru/c01phkri,phish
6194,https://yl-invest.co.il,legit
6195,http://151.242.30.16/bins/spc,phish
6196,http://140.237.39.231:48427/i,phish
6197,https://qq.com,legit
6198,http://175.173.24.187:43923/i,phish
6199,http://87.120.166.200/00101010101001/morte.m68k,phish
6200,https://g4.zi-87.ru/8kmbdaiaqa.sh,phish
6201,http://boat.1339team.vc/hiddenbin/x86_64.nn,phish
6202,http://177.70.102.232:8090/TmpFTP/TD00000000000000604673/info.zip,phish
6203,http://210.215.129.226:9000/data/jagent/Video.lnk,phish
6204,https://qtqrk.com.cn,legit
6205,http://relais-livraison-colis.com/sh,phish
6206,https://humble-photo.com/assets/img/fe99357658356062.txt,phish
6207,http://145.223.69.113/arc,phish
6208,https://img1.wsimg.com/blobby/go/6ae40ccb-f0fa-4b6b-bfcc-06032a30498c/downloads/logical_thinking_worksheets_for_kindergarten.pdf,phish
6209,http://200.59.88.233:41524/i,phish
6210,https://z3.cdn-123.ru/rpbye3lqlg.sh,phish
6211,http://177.70.102.232:8070/TmpFTP/01/Cancelamento/2022-11-24/info.zip,phish
6212,http://dossier0367.com/bins/nwfaiehg4ewijfgriehgirehaughrarg.sh4,phish
6213,http://14.203.169.39:8082/sda5/Video.lnk,phish
6214,http://posttsaba.click/hiddenbin/boatnet.sh4,phish
6215,http://177.70.102.228:8070/TmpFTP/01/Cancelamento/2019-09-27/info.zip,phish
6216,https://anthe-znn.com,legit
6217,http://182.117.42.245:40644/i,phish
6218,http://www.xyffqh.com/wp-admin/private_resource/interior_Mgzeu_1NsLTPYDJ/aQxdRiGQe_e4k6usnwxrg/,phish
6219,http://185.196.11.155/t8rku9ms/Plugins/cred64.dll,phish
6220,https://worldhealthsummit.org,legit
6221,http://91.92.70.5/hiddenbin/Space.m68k,phish
6222,http://www.beesoft.id.vn/hiddenbin/Space.i686,phish
6223,https://chuyenkhoakysinhtrung.com,legit
6224,http://112.196.11.202:55482/bin.sh,phish
6225,https://ekszerem.hu,legit
6226,https://github.com/nurraif/MyTonWallet/releases/download/v2.0/Program.zip,phish
6227,https://realescort.se,legit
6228,http://orgmeispony.com/001010101010010110101011101010101101010111010101/nwfaiehg4ewijfgriehgirehaughrarg.ppc,phish
6229,https://zygohite.pro,legit
6230,https://104.0.237.199:9802/NAS_Public/ken_l/RAX/Employee/sametimetranscripts/CN=will.douglas%2COU=ORD%2COU=Acco/info.zip,phish
6231,https://y.vxof.ru/fek.google?t=tecw3l5g,phish
6232,https://istanbuldomain.com.tr,legit
6233,http://219.156.41.89:33870/bin.sh,phish
6234,http://103.20.213.34:8080/Uploads/Uploads/Aryacorp%20Mumbai/Krunal%20desk%20bkp%20210410/lodestar/info.zip,phish
6235,https://seb.gl8r.ru/8a.google?t=h98ii5y5,phish
6236,http://ameli-connect.cpam-comptes.help/1.sh,phish
6237,http://177.70.102.232:8070/TmpFTP/01/Recep%C3%A7%C3%A3o/2021-01-15/info.zip,phish
6238,https://img1.wsimg.com/blobby/go/d37a9b24-bc42-4cb1-ab3b-3d1b21b01aec/downloads/xewegemodigu.pdf,phish
6239,http://152.136.140.85:40389/zotero/8ZG9FAZ4.zip,phish
6240,https://kramersmarionnettes.com/unexplainable.php,phish
6241,http://103.20.213.34:8080/Uploads/Uploads/ARYACORP%20POST%20FIXTURE/FIXTURE%20FOLDERS/MV%20CS%20SONOMA-SAFESEA%20CPD%2014%20MAY%202018/CHARTER%20PARTY/info.zip,phish
6242,http://219.155.133.76:36678/i,phish
6243,https://pokerdom-ckos.top,legit
6244,http://177.70.102.232:8090/TmpFTP/01/Cancelamento/2021-12-03/info.zip,phish
6245,http://5.180.82.153/armv5l,phish
6246,http://69.178.31.145:33634/i,phish
6247,http://200.59.83.63:43097/bin.sh,phish
6248,http://181.143.173.195:24514/i,phish
6249,http://42.53.76.151:53711/bin.sh,phish
6250,http://176.65.148.198/hiddenbin/Space.sh4,phish
6251,http://201.16.194.227:2550/TmpFTP/LOG_AJUSTEFOS/0011/001/11-2019/23/info.zip,phish
6252,http://whm.5-253-86-21.cprapid.com/bot.armv4l,phish
6253,http://115.52.22.153:49148/i,phish
6254,https://k0.u49n.ru/vb.check?t=f2gpxsuj,phish
6255,http://87.120.187.143/00101010101001/morte.arc,phish
6256,http://198.98.59.161/x86_64,phish
6257,http://suivi-livraison.support/bins/nwfaiehg4ewijfgriehgirehaughrarg.i686,phish
6258,https://104.0.237.199:9802/NAS_Public/ken_l/RAX/Documents/GitHub/rpcv-goss-automation/src/main/resources/scripts/linux/info.zip,phish
6259,https://znakomstva.live,legit
6260,https://travel.co.jp,legit
6261,https://realadvisor.es,legit
6262,https://papyri.info,legit
6263,https://0q.xvo4.ru/i7s.check?t=lv0rocrp,phish
6264,https://ladys.ro,legit
6265,http://58.48.104.165:800/AV.scr,phish
6266,http://182.126.142.72:40726/bin.sh,phish
6267,http://182.121.135.36:48848/i,phish
6268,http://parkingbrussels.help/bins/debug,phish
6269,https://education.gouv.ci,legit
6270,http://200.14.250.72/TmpFTP/DELCACHEPRODUTOSEG/1/8051/22082024070804/info.zip,phish
6271,http://147.93.177.149/systemcl/arm6,phish
6272,http://219.157.62.139:54587/bin.sh,phish
6273,http://117.146.92.46:46335/bin.sh,phish
6274,https://4f.bg4o2.ru/2bv871qpht.sh,phish
6275,http://220.201.24.70:37213/i,phish
6276,http://27.215.142.118:53152/bin.sh,phish
6277,http://42.5.53.244:43844/i,phish
6278,https://pudaf.com,legit
6279,https://119.45.161.174/info.zip,phish
6280,http://176.123.2.48/ohshit.sh,phish
6281,http://222.138.180.176:58269/bin.sh,phish
6282,https://onedomainpro.com/1/GHGFYIU87978GJB.bat,phish
6283,http://64.91.237.162/76d32be0.sh,phish
6284,https://ssoap2day.to,legit
6285,https://ptengine.jp,legit
6286,http://125.40.121.210:52310/bin.sh,phish
6287,https://github.com/ColtOSTemp/platform_bionic/releases/download/v2.0/Software.zip,phish
6288,http://178.16.55.189/files/7521979641/8eJ59WN.exe,phish
6289,http://103.20.213.34:8080/Uploads/Uploads/Aryacorp%20Singapore%20Operations/Charterparties_Misc_Docs/2011/133_FOUR%20KITAKAMI/info.zip,phish
6290,http://201.16.194.227:2550/TmpFTP/EXTCONS/1/0020/30012020103259/info.zip,phish
6291,http://mon-abonnement-disney.info/bins/nwfaiehg4ewijfgriehgirehaughrarg.mips,phish
6292,http://113.116.150.73:40621/i,phish
6293,http://123.9.195.240:56168/i,phish
6294,http://125.41.169.164:55281/i,phish
6295,http://206.214.35.106:20647/i,phish
6296,http://194.4.153.253:51642/i,phish
6297,http://adoring-kalam.196-251-72-149.plesk.page/bins/nwfaiehg4ewijfgriehgirehaughrarg.ppc,phish
6298,http://177.70.102.232:8070/TmpFTP/01/Recep%C3%A7%C3%A3o/2022-07-01/info.zip,phish
6299,http://23.177.185.39/garm6,phish
6300,http://42.85.170.119:52929/bin.sh,phish
6301,http://61.3.143.90:43724/i,phish
6302,https://ai-market.fit,legit
6303,http://58.52.216.67:9002/Log/Debug/info.zip,phish
6304,http://201.184.179.195:30450/i,phish
6305,http://103.20.213.34:8080/Uploads/Uploads/ARYACORP%20POST%20FIXTURE/FIXTURE%20FOLDERS/FIXTURE%20FOLDER%20FOR%202020/549%20-%20MV%20MILOS%20-%20POWER%20INTERNATIONAL%20CP%20DTD%2026.02.2020/HIRE%20STATEMENTS%20OR%20FREIGHT%20INVOICES/info.zip,phish
6306,http://182.112.144.35:42928/i,phish
6307,http://84.200.193.151/hiddenbin/boatnet.m68k,phish
6308,http://103.20.102.84/hiddenbin/boatnet.arm6,phish
6309,http://72.61.131.157/systemcl/arm,phish
6310,http://117.209.88.177:52834/bin.sh,phish
6311,https://img1.wsimg.com/blobby/go/51d0d552-51a2-4187-835e-597cbad426c9/downloads/astm_e2500.pdf,phish
6312,http://103.252.89.75/001010101010010110101011101010101101010111010101/Labello.spc,phish
6313,https://qiersu.cn,legit
6314,http://201.16.194.227:2550/TmpFTP/02/Carta%20de%20Corre%C3%A7%C3%A3o/2019-10-02/info.zip,phish
6315,http://177.70.102.232:8070/TmpFTP/01/Recep%C3%A7%C3%A3o/2022-09-13/info.zip,phish
6316,http://42.230.42.85:34416/i,phish
6317,http://111.59.254.165:8084/20250722/AV.scr,phish
6318,https://perfops.net,legit
6319,https://bitbucket.org/nobutter/buuter1/raw/main/uploads/payload_1759351077_1971.txt,phish
6320,https://eherkenning.nl,legit
6321,https://github.com/kenzie299312/hack-crypto-wallet/releases/download/v1.9.0-alpha.1/hack-crypto-wallet-v1.9.0-alpha.1.zip,phish
6322,http://199.230.105.20/main_arm7,phish
6323,http://roraffle.net/bins/debug,phish
6324,http://185.196.9.137/d/akido.arm5,phish
6325,http://actualisationameli.help/bins/nwfaiehg4ewijfgriehgirehaughrarg.ppc,phish
6326,http://201.16.194.227:2550/TmpFTP/Manifesta%C3%A7%C3%A3o/Situa%C3%A7%C3%A3o/2020-04-20/info.zip,phish
6327,http://83.224.140.78/sshd,phish
6328,https://ho7.rd-1-a-2.ru/q2vsukscks.vsix,phish
6329,https://nakedwomen.cc,legit
6330,https://edu.hu,legit
6331,https://kd1.jk3y7.ru/nj.check?t=okd86fez,phish
6332,http://202.107.235.202:8088/%E5%B8%B8%E7%94%A8%E8%BD%AF%E4%BB%B6/SQLFULL_CHS/x64/Setup/sql_common_core_loc_msi/2052/PFiles/SqlServr/100/KeyFile/info.zip,phish
6333,http://103.20.213.34:8080/Uploads/Uploads/Aryacorp%20Mumbai/Fixtures%202007/MV.APJ%20JAD_SSOE_050607_020/Charter%20Parties/Rider%20Clauses/info.zip,phish
6334,http://177.70.102.232:8070/TmpFTP/TD00000000000000165480/info.zip,phish
6335,https://unboundwiki.com,legit
6336,https://qbixx.nl,legit
6337,https://directemar.cl,legit
6338,https://eosnation.io,legit
6339,http://202.107.235.202:8088/%E5%B8%B8%E7%94%A8%E8%BD%AF%E4%BB%B6/SQLFULL_CHS/x64/Setup/sql_common_core_loc_msi/2052/PFiles/info.zip,phish
6340,http://115.58.83.65:37699/i,phish
6341,http://196.251.118.176/z/mips,phish
6342,http://213.209.143.167/dickhead.arm7,phish
6343,http://163.223.9.31/x86,phish
6344,http://157.18.165.74:50549/i,phish
6345,https://trwdcp.online,legit
6346,https://zoubuquan.cn,legit
6347,https://c7.7-j230.ru/gstftnte2b.sh,phish
6348,https://cewmxxr.cn,legit
6349,http://115.58.85.125:59423/bin.sh,phish
6350,https://ka.s2-ly.ru/pg.google?t=z12orxmn,phish
6351,http://222.138.79.189:39281/bin.sh,phish
6352,https://agrosingularity.com,legit
6353,http://161.97.147.255/systemcl/m68k,phish
6354,https://twfgrn.cn,legit
6355,http://177.70.102.228:8070/TmpFTP/01/Cancelamento/2025-04-16/info.zip,phish
6356,http://spf-justitie-belgium.info/bins/nwfaiehg4ewijfgriehgirehaughrarg.sh4,phish
6357,http://120.28.215.136:46506/bin.sh,phish
6358,http://175.149.147.11:49606/i,phish
6359,http://196.251.73.162/bins/sora.sh4,phish
6360,http://83.224.139.133/sshd,phish
6361,http://201.16.194.227:2550/TmpFTP/LOG_AJUSTEFOS/0020/001/12-2019/info.zip,phish
6362,http://45.141.233.196/files/1229664666/8ihVFH8.exe,phish
6363,http://200.14.250.72/TmpFTP/DELCACHEPRODUTOSEG/1/8050/24092024120511/info.zip,phish
6364,http://157.10.63.251/Video.lnk,phish
6365,https://hb3.r4tu.ru/wv005t2b,phish
6366,https://ha.q-len.ru/50h.check?t=ukw2vfq7,phish
6367,http://115.54.126.133:50177/i,phish
6368,https://toxcx.cn,legit
6369,http://91.92.241.8/kvariant.mips,phish
6370,https://cite4me.org,legit
6371,http://175.175.195.164:44419/i,phish
6372,https://um-surabaya.ac.id,legit
6373,http://42.179.158.204:45728/i,phish
6374,https://linduu.com,legit
6375,http://61.53.132.42:37367/i,phish
6376,http://116.171.106.3:3435/tomcat8/webapps/bfxt/WEB-INF/classes/com/vkl/ckts/rgsy/spotcheck/service/info.zip,phish
6377,https://67.rjuq3.ru/s1.check?t=xzlweei8,phish
6378,http://postkzpostal.shop/hiddenbin/boatnet.arm7,phish
6379,http://202.107.235.202:8008/iis/file/sorder/210731-081/document/info.zip,phish
6380,http://200.59.88.198:39499/bin.sh,phish
6381,http://202.107.235.202:8008/iis/file/sorder/211206-052/info.zip,phish
6382,https://gamingtarget.com,legit
6383,http://213.209.143.44/z/o.xml,phish
6384,https://161.132.50.128:8443/mlwr/mlav.zip,phish
6385,https://perfettivanmelle.com,legit
6386,https://amazonicorestaurant.com,legit
6387,https://dns-zonen.ch,legit
6388,https://calendario-365.pt,legit
6389,http://200.59.84.52:34737/bin.sh,phish
6390,https://droriz.vendendosonhos.motorcycles,phish
6391,http://103.167.150.238:8000/o2.png,phish
6392,http://42.180.76.242:39927/bin.sh,phish
6393,https://r2.qh-1-a-5.ru/9acmjy5h1l.sh,phish
6394,http://178.16.55.189/files/8031475696/LoPlOTz.exe,phish
6395,http://37.82.62.29/AV.scr,phish
6396,https://4cr2.cn,legit
6397,https://jacobsdouweegberts.com,legit
6398,http://121.41.107.16/AV.lnk,phish
6399,http://103.83.87.206/00101010101001/morte.ppc,phish
6400,https://stephytrackingonline.com,legit
6401,https://x0r.v51o.ru/q9kneg1fcf.webm,phish
6402,https://y4.8e-hr.ru/0uwht1b9mm.sh,phish
6403,https://se.vj4e5.ru/td8.google?t=e0egcfvg,phish
6404,http://125.43.38.191:34839/i,phish
6405,https://boxernothilfe.de,legit
6406,https://github.com/PREAKP90/Python_Wallpaper_Crawler/releases/download/v1.0/Software.zip,phish
6407,http://worldconhnect.site/x-3.2-.SNOOPY,phish
6408,https://m6.b-9lyb.ru/9si4ceq7yz.sh,phish
6409,https://it.fobiweu2.ru/ocpspgr8vy.flac,phish
6410,https://twinoaksadvantage.com,legit
6411,http://81.42.249.132:1080/SER%20Costa%20Luz/17%2006%202025/info.zip,phish
