order,Url,Label
57,https://img1.wsimg.com/blobby/go/7c4463e3-109c-48af-b9be-98e22cdf2116/downloads/porebejotenojudud.pdf,phish
58,https://dayuanjidian.com,legit
59,http://182.122.217.188:33154/bin.sh,phish
60,http://122.170.8.40/Photo.lnk,phish
61,https://h7.k6u7d.ru/t39.check?t=gj1a1ks8,phish
62,http://boat.1339team.vc/hidakibest.sh,phish
63,http://services-monrelay.com/bins/nwfaiehg4ewijfgriehgirehaughrarg.ppc,phish
64,http://121.45.96.109:36236/bin.sh,phish
65,http://netrip.ddns.net/systemcl/arm5,phish
66,https://lunettes2soleil.fr,legit
67,http://175.148.154.193:47649/i,phish
68,https://texassnax.com,legit
69,http://182.123.199.206:45500/bin.sh,phish
70,https://github.com/James14669/react-flames-calculator/releases/download/v2.0/Software.zip,phish
71,https://un.xvqy-8.ru/3s.google?t=5wftq4y7,phish
72,http://182.127.177.10:33575/bin.sh,phish
73,https://n0.x-12o.ru/terbt5xg31.sh,phish
74,http://202.107.235.202:8088/update%20-%20%E5%89%AF%E6%9C%AC/PB%E5%8F%8D%E7%BC%96%E8%AF%91%E5%B7%A5%E5%85%B7/shudepb/shudedw/PDW0900/info.zip,phish
75,http://xintzy-store.vipserver.web.id/hiddenbin/Space.x86,phish
76,https://rabotaitochka.ru,legit
77,https://img1.wsimg.com/blobby/go/081e0348-3bf0-4a3e-a723-749adc1aa630/downloads/67271829455.pdf,phish
78,http://teen-undo.gl.at.ply.gg:51400/whoareyou/dwajiow/dopenewsman/wewe11.johnsmith,phish
79,https://arada.bet,legit
80,http://121.184.128.134/01/23/11/07/16/info.zip,phish
81,https://trovata.io,legit
82,http://61.54.56.218:37146/bin.sh,phish
83,https://tpr.hati3ea0.ru/9vaz47beuw.pdf,phish
84,https://github.com/Amr414/Roblox-Celery/releases/download/v2.0/Application.zip,phish
85,https://kramersmarionnettes.com/roughness.php,phish
86,http://161.97.149.138/systemcl/x86,phish
87,http://103.20.213.34:8080/Uploads/Uploads/Aryacorp%20Mumbai/Fixtures%202007/MV.ALAKNANDA_NCS_070507_016/Recap-Fixture%20Notes/info.zip,phish
88,https://q7.s4m7v4.ru/4ta.check?t=jzj7lnhh,phish
89,https://ghg7.cn,legit
90,http://87.121.84.83/pay,phish
91,http://185.242.245.103/arm7,phish
92,http://87.121.84.130/hiddenbin/boatnet.ppc,phish
93,https://midnightdreamsreborns.com,legit
94,http://arcangelgabriel2828.duckdns.org/proceso.vbs,phish
95,http://119.117.181.231:37021/i,phish
96,http://196.251.87.190/001010101010010110101011101010101101010111010101/nwfaiehg4ewijfgriehgirehaughrarg.i686,phish
97,https://eastland.net,legit
98,https://l.dxp-5-y.ru/nuelgd6zcr.sh,phish
99,http://84.201.5.71/hiddenbin/boatnet.arm7,phish
100,http://mx1.sweatscissors.com/00101010101001/morte.m68k,phish
